X,Y,co_v0_j1__v0_j0,co_v0_j2__v0_j1,co_v0_j3__v0_j2
4,9,0.857368450290166,0.6295052166293459,1.0450351751119464
4,10,1.2041836490620357,0.8251085448394954,1.4883655986274786
4,11,0.9097379203940573,0.5999930844888705,1.2210209483175378
4,12,0.7014028607315972,0.5618209884378724,0.8226070585789204
4,13,0.6497614081267266,0.48879217930978147,0.8240434097024333
4,14,0.9338292110157204,0.7036653032641644,0.5840337290795593
5,0,1.217046069875424,0.7329967510649846,0.5260378349976105
5,1,0.6640778218940928,0.4182335868848942,0.7644333662449416
5,2,0.6071504886921664,0.8541923921503394,1.1266978213084338
5,3,0.7996959053586186,0.5319413642473533,0.930986674852063
5,4,0.7658603798824463,0.40218450368927994,1.022985744322413
5,5,1.0270955657397465,0.45795933630150204,0.8617628013737382
5,6,2.6023731158834544,1.6773630378432254,0.8689661185212937
5,7,1.891406124959861,1.1090506380636862,0.5263258396318102
5,8,1.9861435219005272,1.3959701517065581,0.8769814929563404
5,9,0.6888572279415001,0.688276453332692,0.7725232019798342
5,10,1.090321976670314,0.9418133525174963,0.7544885740171261
5,11,0.40091745937157536,0.40494628080764256,0.7519188115582538
5,12,0.3917021747775399,0.429384206952452,0.39173597999933363
5,13,0.37449973035520656,0.5868750883999073,0.8530036176461007
5,14,1.045589225143567,0.7028072111467365,0.6092802512140386
6,0,1.2287241572638616,0.5748303920923756,0.3017267948449195
6,1,0.8961108529287913,0.7532151984896598,0.47503654080087027
6,2,0.741181367691795,0.6205645505356471,0.5295209692494489
6,3,0.8906450608016606,0.5517149286484644,0.28284933450353344
6,4,0.6523723892294299,0.48799731644508065,0.3596753539986669
6,5,0.9834968553169762,0.594607484943337,0.3462720398637326
6,6,1.5609666317675428,0.7506444422496236,0.7208214961332216
6,7,1.8789442476113873,1.0857139089646857,0.4295384845369239
6,8,1.4484173027546456,0.8504791079062718,0.45774073480700267
6,9,1.0351803864685758,0.5768119736259902,0.8295185851708412
6,10,0.39246092731165544,0.6097348656631139,1.026742247690174
6,11,0.23098022044879968,0.5499911461654765,0.806489762447807
6,12,0.6388579773796761,0.5315175974417905,0.9318569609569054
6,13,0.4906931751452809,0.42587730402826895,0.8490221156687763
6,14,0.826076257147577,0.721794212482242,0.3466298917183578
7,0,1.239707676769878,0.5686112295977951,0.5825059176499698
7,1,0.7094480459699233,0.6790114923663126,0.6237155932065006
7,2,0.5268984938126119,0.2738980024118919,0.7629327268379975
7,3,0.6744680407349397,0.2923267893189867,0.7610107222334355
7,4,1.0974491987119697,0.7080596244365517,0.6104763421724715
7,5,0.8338555221105215,0.45160025029220074,0.6519720298163304
7,6,1.433847265625294,0.7449639113251638,0.35450563097408544
7,7,1.5276347451895493,1.0319606714478138,0.3714600416560971
7,8,1.1378037803703585,0.9006841721206081,0.347159700376207
7,9,0.788059623777413,0.5508634848616941,0.44803028249053944
7,10,1.0506534303785604,0.6789835645343211,0.3209678173168916
7,11,0.5928620120688746,0.40779555972057596,0.47607876851155745
7,12,0.5354588674571374,0.4435498318033219,0.5483967793126809
7,13,0.6263177342117651,0.5866176385286301,0.3991970325741295
7,14,0.8916421778420323,0.6904017022067499,0.5648094343215317
8,0,1.112544820430028,0.6996041730642452,0.5667225595514218
8,1,0.5319193720487461,0.4268373864749852,0.8103512501952747
8,2,0.43488824599846443,0.5393821919331224,0.5438305227447529
8,3,0.5481337859590136,0.45893321416657734,0.8009588765199541
8,4,0.3842069818795043,0.5693778360457925,0.8338796816133697
8,5,0.7232746521936335,0.7022904458664363,0.25173069204516235
8,6,1.5001119308176825,0.8914337789450155,0.5314058584216029
8,7,1.7336018978362437,0.9419593976114147,0.459315482700491
8,8,1.2332691162758567,0.8747951618259143,0.3647090750162262
8,9,0.8406635345556869,0.6176103355791943,0.7510800682090509
8,10,0.5235460115715264,0.4229142280221992,1.0247969253315952
8,11,0.6717686694738776,0.5459164798738998,1.1207769889596078
8,12,0.893433623922677,0.39811684513457146,1.0294059608982853
8,13,0.9600277828895935,0.5478342181674773,0.9129583856076166
8,14,1.1634290593705574,0.8213213274944072,0.5071869228347525
9,0,1.1312734355414198,0.7827739441590837,0.7825788487821669
9,1,0.9032184361317058,0.8523452582749904,0.8765600715097793
9,2,1.0435331843999418,0.8542815787524873,1.2285506013737175
9,3,0.6252500697312441,0.7468842755945602,0.9462225413763585
9,4,0.664135345416984,0.5625646525637917,1.0041361598417502
9,5,0.8778811480321351,0.8377568148876797,1.0345128876245213
9,6,1.4628756100700546,0.8894924625444255,0.4579278826167945
9,7,2.884172168407944,1.6857140203554684,0.5188951618924115
9,8,1.6587680159128768,0.962089743037716,0.38158661803541283
9,9,1.5502354844274369,0.9360111055655599,0.6011209493363331
9,10,0.8483084773328367,0.49612122402155623,0.8706126460476721
9,11,0.9749571780696846,0.9479230770635284,0.6519512607697121
9,12,0.6587884726029551,0.7735334247591243,0.8371177422876572
9,13,0.9123818323468028,0.904322979298718,0.6378032804239283
9,14,1.1480006559093545,0.7466308614952687,0.7467835641366986
10,0,1.0931405087373818,0.8944430582536772,0.8520538485292025
10,1,0.891371478518824,0.9541658316272487,0.8122691085834863
10,2,0.6811679709397027,0.5977449543950869,0.6043794712692769
10,3,1.1729983113990963,1.0818438858704436,0.7448710893292365
10,4,0.7520514608521113,0.6238158642603329,0.47571515164902617
10,5,1.6341326880213798,1.139836959794818,0.7528306629188555
10,6,2.65418485059055,1.8225044195588027,0.7226956754689793
10,7,2.1715484230111572,1.1670234946848261,0.42495629374917954
10,8,1.5908043392333195,1.164162298811035,0.49428459629092675
10,9,2.324372228986739,1.5966776655737143,0.7938127228277688
10,10,1.261635910825508,0.7320681968131245,0.48129265706922764
10,11,1.3279530334300587,1.0789027242330747,1.099965758461905
10,12,1.0509133386667715,0.7898698914204496,0.956894282919228
10,13,1.713797876659405,1.0967447650392976,1.1517836355491167
10,14,1.145065130044791,0.904474983027636,0.7380369149253484
11,0,1.1656685670011206,0.8432549945475584,1.0618403965478729
11,1,1.256231164366207,0.81551844525043,1.3431884653469763
11,2,0.5629372822236594,0.7814749321315234,0.813126674900136
11,3,0.9835222198434376,0.9035422883053765,1.4161855942967319
11,4,0.6577044170869046,0.7060012951025023,0.7799945591859444
11,5,1.3141681743943783,1.192030945987784,1.2499636173388586
11,6,2.9146231237369533,1.6683612074912764,0.9299565444192393
11,7,3.307662904395499,1.9294245544193882,0.7124398790087366
11,8,1.1071822272846363,0.8985231523580592,0.3764055566970835
11,9,1.3668500527398049,0.8626639973530014,0.6797597588228533
11,10,0.4701477041102552,0.4365722164765732,0.66295872211939
11,11,1.0048022686033296,0.8480331035492243,0.5265136528095893
11,12,0.7084326143681772,0.6275164269111666,0.6537857170672764
11,13,1.0559446319189703,0.948037703873414,0.8215465955377114
11,14,0.9252476954590512,0.8168724108322137,0.8660663386364413
12,0,1.1126563199206645,0.9705822524143537,1.1518525113259312
12,1,1.2562613526809705,0.9183345313409508,1.5220041333696384
12,2,1.0664730571563121,0.6766062712089194,1.1221433662644191
12,3,1.5162960820177132,1.2036088528218147,0.9598589212405855
12,4,1.2050734548264792,0.8092186471388546,1.0281067465188674
12,5,1.5218281092245876,1.1928386267462883,1.4574052122291212
12,6,2.1077199690225363,1.384355715940059,0.7713477259506646
12,7,3.5570059507184584,2.23011865685688,1.0093641704424006
12,8,1.3937667336870299,0.927394942758503,0.4829202066407541
12,9,1.1112162549501312,1.0628556868847567,0.9647811053473325
12,10,0.6485548136732842,0.4974087286215903,1.01415134780667
12,11,0.81805537859874,0.8997943828942403,1.3724702931996187
12,12,0.6652872825921933,0.48245042676235095,1.1501172416633965
12,13,0.7625961725525696,0.8436515495328823,1.0847291623453157
12,14,0.7227773723920164,0.7242832174381278,0.9548524046710462
13,0,0.7447196468644646,0.8779654393979444,1.2387624385905047
13,1,0.8456498974167145,0.9722450200396501,1.4897977631607282
13,2,1.014737575707216,0.9656234371030087,1.3045850712275664
13,3,1.1996656733929985,0.7788979198441668,1.3865924020039408
13,4,0.8267842048801566,0.7724454977898576,1.1045303377643283
13,5,1.4867502769538166,1.01227630855639,1.4463886370746424
13,6,2.0981133745675797,1.4072606212223941,0.9110753017121684
13,7,2.8991329094654987,1.6692855613563944,0.7766469902838519
13,8,1.5015708169239612,0.780213243333763,0.34766465312670713
13,9,1.4037722021312364,0.7522614639986853,0.40564190273072775
13,10,0.6226819565773385,0.3729862766139177,0.4344596128550766
13,11,0.887787951906947,0.8093437997448664,0.8389422731355503
13,12,1.0343609634715103,0.8773677047729449,0.7728702663658584
13,13,0.5652706209932993,0.8206826706220999,0.9487606819373519
13,14,0.6215389037449136,0.7699128130618866,1.0880320453898442
14,0,0.907065577187047,1.152428717799469,1.2748695150984073
14,1,1.015808275028757,0.8808029262866675,1.2532136633505968
14,2,0.7826338078687058,0.9750641430246635,1.2285391184752292
14,3,1.2370862942007599,0.9120887054406219,1.2338436797309735
14,4,1.2876475878901248,0.9565490250246582,0.8742653551019799
14,5,1.4987682278770864,0.792690043834531,0.643367977241716
14,6,1.9561369053161513,1.0996524598825799,0.8210534199333066
14,7,1.8595518686615042,1.0397782067954922,0.4602103692734639
14,8,1.467944521061403,0.7435146218364421,0.4520224949154168
14,9,1.2429846988592927,0.9184295984844034,0.5072566054169843
14,10,1.011309625547192,0.6614624487573686,0.8426648167825556
14,11,0.9588838330508097,0.7518458605227343,0.8213002224321782
14,12,0.697858463002213,0.6512421890703599,0.8648641713311263
14,13,0.5586460147701829,0.7525912983641249,0.9891146570316003
14,14,0.3776554023636037,0.8003292055748737,1.2426731260558062
